"","logFC","logCPM","PValue","FDR"
"ENSMUST00000244381.1",2.61065770041569,1.78859207487207,5.14225140424753e-06,0.00123064360606452
"B5TVM2",-1.39862568557808,7.12963026126658,5.88983375540764e-06,0.00138191668072957
"Q61324",-4.34710959161153,0.855251638111176,6.40995085908947e-06,0.0014412849427452
"ENSMUST00000200783.2",2.19597730435057,0.642197260501687,6.50300469181203e-06,0.0014412849427452
"ENSMUST00000246479.1",1.78765214111707,3.53946466933317,6.60940243094606e-06,0.0014412849427452
"ENSMUST00000161797.8",2.20601740236507,1.04168089990643,6.71001228405206e-06,0.0014412849427452
"ENSMUST00000182878.2",2.03372131834593,2.34387614849078,6.84622629044019e-06,0.0014412849427452
"P07361",-4.2629151507778,8.82313289157022,6.86555588638447e-06,0.0014412849427452
"Q9WU19",1.47666472561073,8.44503831563069,7.00501623716742e-06,0.00144520731541285
"Q9JIB6",-1.36663218346787,3.9055024841046,9.27171149956647e-06,0.00185749185026941
"Q8R084",1.30327062436488,9.8400492128053,9.31384848873181e-06,0.00185749185026941
"Q76M72",-3.28914944977577,2.91660415692952,1.04301437013543e-05,0.00204601802508861
"P97807",0.964927149121922,7.27616549287933,1.15154130262898e-05,0.00220216475382745
"ENSMUST00000238539.2",-2.3603005963461,1.9255623946618,1.15942152340907e-05,0.00220216475382745
"ENSMUST00000146928.2",2.6899597440923,2.31598792023668,1.21789457621385e-05,0.00227708226546482
"P11591",1.86191197686949,2.30670073061397,1.43218567907592e-05,0.00261169459952874
"Q9JLL3",-1.28663992466721,3.43416626384272,1.44051348461388e-05,0.00261169459952874
"ENSMUST00000223964.2",-2.42953888326725,0.681455278614699,1.55577253720489e-05,0.00272505048144515
"A0A0R4J027",-4.28832437927483,4.18666817918578,1.56823798363672e-05,0.00272505048144515
"Q9CR58",1.56788160953804,5.33811519748635,1.57135620273872e-05,0.00272505048144515
"Q64519",-1.09561980926437,7.87079562271849,1.59905685832856e-05,0.00273347348096564
"Q8VHQ9",-1.85661287353514,2.03027669309388,1.80578840075824e-05,0.00304338929626382
"Q3UED7",0.910885966777992,7.78076261935489,1.8434301400135e-05,0.00306367847991688
"Q91VR7",-2.30670687463032,0.719325273918088,2.01799718786847e-05,0.00330785676027864
"Q8K249",-1.81716352347795,4.27702780012417,2.1604279535291e-05,0.00349347039080125
"E9QP49",-1.21705677995809,2.91974989240164,2.20555757946521e-05,0.00351889359945076
"P29621",1.54790366445379,2.50559279094223,2.27406774653664e-05,0.00358045982303388
"Q99P91",-3.20939113406727,2.56464383801059,2.30482751747722e-05,0.0035817618278094
"Q924S2",-2.64568123175277,0.535221542357732,2.60478540448212e-05,0.00396710027723931
"Q02105",-1.37622868089017,7.11009520104689,2.67109460880388e-05,0.00396710027723931
"P60824",-1.92807693556875,2.9459498916354,2.68145257059714e-05,0.00396710027723931
"Q9D6Y1",-1.88249828958236,3.39390673995308,2.68540132422183e-05,0.00396710027723931
"ENSMUST00000195526.2",1.55856830624311,5.19923822375183,2.78498702846968e-05,0.00406404326617905
"ENSMUST00000246096.1",1.18861305243011,3.11452144226582,2.83133496936332e-05,0.00408189810161464
"Q3UZ96",-1.19910902828174,3.47846961930827,2.91952331948839e-05,0.0041589304810712
"Q9ET80",1.566898330054,1.43138853109124,2.99453480780189e-05,0.0042156004129597
"Q8BM75",0.974114845553689,6.07206468504748,3.42148546174145e-05,0.00476063895758119
"P40223",-1.49918814172399,2.88848017841803,3.46240530504796e-05,0.00476220021611539
"ENSMUST00000246574.1",1.82269687139937,1.19422672338883,3.50726402139624e-05,0.00476908196363947
"Q8BKG3",-2.63873038420155,0.356920260665998,3.76784859204674e-05,0.00506585126431813
"P06801",1.5323757989932,2.98898187242102,4.09267139561219e-05,0.00539441944610979
"A0A0R4J0H1",-3.05204181295516,2.77823538366981,4.102391522614e-05,0.00539441944610979
"Q6PGH4",2.08529416253321,3.33552289949685,4.37253759546864e-05,0.00565940371809933
"ENSMUST00000151368.2",1.70648933488151,0.837030693046525,4.39850029904093e-05,0.00565940371809933
"Q6ZQ93",0.947508682395371,5.22785507807859,4.45672726308921e-05,0.00567331898192825
"Q8VCN3",2.66874565542688,2.01578590051494,4.67617023254955e-05,0.00588277651064444
"Q91YX0",-1.4364261269536,4.83897667219862,4.71959338978661e-05,0.00588277651064444
"Q8C0L0",1.09995903384594,5.78808628645368,4.93613173801906e-05,0.00608925282238517
"Q8R0W5",2.58023986411295,1.00638722479782,5.57207713767224e-05,0.00680361990095776
"ENSMUST00000224907.2",2.69785065886152,3.4525195979247,5.70233948520503e-05,0.00687101211760516
"Q05144",-2.12220257179154,4.75063593145198,5.77326695559635e-05,0.00687101211760516
"ENSMUST00000174583.8",1.57319531981313,1.31329005470237,5.83358895650314e-05,0.00687101211760516
"P19639",-1.51843202641699,8.06447679199418,5.85695500581419e-05,0.00687101211760516
"ENSMUST00000181227.2",-0.998662226048315,5.39006262905489,5.93546385795223e-05,0.00689551073051033
"ENSMUST00000241890.1",2.42970235878017,-0.137607981498246,6.22052803104258e-05,0.00711895126639546
"Q6U7R4",-1.70477202630179,5.8438662905039,6.24678157255159e-05,0.00711895126639546
"ENSMUST00000213592.2",1.77029276961391,0.718023696062584,6.44470933590766e-05,0.00727522565221425
"ENSMUST00000133710.8",1.47768485914715,1.60054490236849,6.73557874166773e-05,0.00753251731054169
"Q8CB96",-1.14103068348102,5.24173603890075,6.79922103110139e-05,0.00753328507945919
"O35719",-2.36553611596774,1.25637990445506,7.29735842102012e-05,0.00795741543051194
"ENSMUST00000227181.2",1.26213733677171,6.6159941232331,7.31502337753897e-05,0.00795741543051194
"A2AFM3",1.44712144851569,5.31788863505092,8.13609246556695e-05,0.00877085427414181
"ENSMUST00000239334.3",2.4820330129215,4.63674501889619,8.45469484769008e-05,0.00903293558459459
"F6RYA6",2.10239183586564,1.1961605416121,8.95205253465705e-05,0.00941269335872893
"P16297",-2.19081054939329,4.56036836918654,8.96746651257812e-05,0.00941269335872893
"Q6XVG2",-1.36165302045347,8.41210952538819,9.38926584871486e-05,0.00976973523006278
"Q8QZW3",-1.85837063715216,2.17268769474096,9.51789278097119e-05,0.0098181987083708
"ENSMUST00000247098.1",1.17891593927629,3.44982374553886,9.85986078167227e-05,0.0100840251379052
"B5X0G2",2.47398816970783,4.97346471969911,0.000100837860769824,0.0102256427285739
"Q63886",-0.890288689457395,8.75264163803697,0.000103581766653973,0.0104156253763146
"ENSMUST00000204484.3",-1.52976752085574,1.63372770254265,0.000105543633458126,0.0105244593163328
"P48722",0.928532882291151,5.3378520557175,0.000113328516501699,0.0111619395496578
"Q6KAU4",-1.42156711055513,3.1361797017521,0.000113802158203097,0.0111619395496578
"Q09324",-1.59717720314162,2.12902046142106,0.000116408986175296,0.011324796167265
"ENSMUST00000168347.2",-1.18713697683337,3.45609232813343,0.000122527534696166,0.01182390709818
"Q8BI08",0.843274363492308,7.25785412947731,0.000129245483065512,0.0122543942325878
"Q61168",-1.67795397727096,5.4067305969766,0.000130214545043034,0.0122543942325878
"Q61016",-1.75756481704214,1.0378173579501,0.000130960424704691,0.0122543942325878
"Q6PI17",-1.06648817132597,5.36631007853471,0.000131084945827448,0.0122543942325878
"P14106",-1.30989082097536,7.73395597807405,0.000132629769417432,0.0123026962856511
"Q69ZS0",-2.4036245501463,2.07696750375838,0.000133801170268516,0.0123158831033312
"D3Z3X4",1.53916764208495,1.43372176774431,0.000137335677722642,0.0124534774557983
"Q58FA4",1.63992194162321,2.87276378992672,0.000137735952505549,0.0124534774557983
"A0A0R4J0U3",-1.36439532618048,5.00158154132887,0.000138418226777634,0.0124534774557983
"A0A140T8P9",-8.04636996642676,6.65847524745279,0.000139477146668971,0.0124551010226934
"Q9D2V7",-1.38652386331133,3.09060101258781,0.000142028101421201,0.0124773548963793
"Q5D096",-2.01318753225358,2.6953671939606,0.000143858121507164,0.0124773548963793
"Q8CFX1",0.981103757236665,4.93813789563264,0.000144390531000056,0.0124773548963793
"Q3UDP9",-2.42204873494777,1.36100742971769,0.000144478345501043,0.0124773548963793
"Q8CE94",-2.44728421953455,0.438926698830876,0.000144940024285202,0.0124773548963793
"O89017",-0.952825964232891,7.29743317956673,0.000150757314540151,0.0128854430413389
"Q8CFG4",-1.45823819405746,2.13084717146134,0.000155098820924342,0.0131624999374516
"Q9EPL2",-1.01651694446103,3.89639964711728,0.000162654896605242,0.0135165026405825
"ENSMUST00000079237.7",1.20157577105027,2.26082154558554,0.000162749363075048,0.0135165026405825
"P28738",-1.7548659168341,1.04367276594317,0.000162972779159448,0.0135165026405825
"ENSMUST00000164673.2",-1.70192522262252,2.58297347845922,0.000164018097594681,0.0135165026405825
"ENSMUST00000124391.2",-1.52821232333169,5.04191928781063,0.000164918049935237,0.0135165026405825
"A2AV72",1.86254367048363,1.18253901417498,0.000167288028084029,0.0135875900447758
"P97952",-1.87251680212669,2.44187736930724,0.000168056437124087,0.0135875900447758
"Q497D3",-1.45090867034673,3.20730835982545,0.000172006555047418,0.0138136270986403
"Q0P635",-1.25038741513372,7.46434922658881,0.000173867709880774,0.0138338805974952
"Q64434",-2.12588867065369,2.15437726087441,0.000175548971948349,0.0138338805974952
"ENSMUST00000200934.2",-1.64435674256962,2.51574023704353,0.000175727047536292,0.0138338805974952
"Q9R097",-1.90381227628261,0.768187936009564,0.000178234482452512,0.0139193984157438
"Q3UEN2",1.23257524846483,3.63992087865634,0.000180562367215275,0.0139193984157438
"Q3U5L4",-1.61692946056111,3.20792924708195,0.000180965442121091,0.0139193984157438
"Q8VCH2",-1.02415262126003,5.04328695829986,0.000183796849597077,0.0139193984157438
"P35459",-2.00264498383079,2.87539043981867,0.000184134733982635,0.0139193984157438
"Q8R1F1",-1.09522499640033,3.53543086366362,0.000184706007428738,0.0139193984157438
"A0A0R4IZW5",1.27142330979579,5.95444359518908,0.000184956071210368,0.0139193984157438
"ENSMUST00000174821.2",-0.84051781393644,7.59088411901902,0.000188257366580848,0.0140792978031652
"Q99LG1",-0.950052988404096,4.86580155193465,0.000189558216612745,0.0140885318011684
"Q9WVK5",-1.1994757922127,3.31247752307768,0.000192859870022213,0.0142454395350976
"Q8CEC4",0.801710198673968,7.72577647014368,0.000194297019239884,0.0142635468234629
"Q9ES52",-1.1935918786769,4.66144116578627,0.000199232927596691,0.0145367147050122
"ENSMUST00000212519.2",-1.51546429662381,2.4652307923655,0.000202384658766807,0.0146771807685068
"Q62035",-2.09629772829897,3.27826932719305,0.000204492729802924,0.0147407229206132
"Q545I9",-3.17513317021699,1.59670407389543,0.000209619549080528,0.0150198055347161
"Q8CED7",-0.952906075523509,4.66227882073404,0.000211250847462404,0.0150465930996139
"W0UVF7",-1.46602792789339,2.95507533776384,0.00021324705886836,0.015098901221413
"ENSMUST00000185046.2",1.0546517426726,4.5466570817637,0.000215017288270117,0.0151346874790601
"E9QKG8",-0.887725719659229,6.29046396086843,0.000218561455358675,0.0152879361724076
"Q9JKK7",-2.24506655054852,0.281334598815221,0.000219749709314233,0.0152879361724076
"Q9CX60",-1.53681775906229,5.43251830380263,0.000221479336731922,0.0153192008285212
"Q62392",1.60923376619094,6.43694779011693,0.000226063278047082,0.0154475827552586
"A0A140T8M5",-2.61716949527363,2.32673892429828,0.000226323643537434,0.0154475827552586
"Q61093",-1.70565990422194,6.81654679664793,0.000227208303938285,0.0154475827552586
"Q6NZQ8",-1.8674299955688,2.69525961002757,0.000242822872970927,0.0163436288524887
"B1AVH7",-1.36550642415049,1.7465926911656,0.000243119332754721,0.0163436288524887
"Q9R016",-1.23976986421549,3.24944699389893,0.000245304785053449,0.016398419318154
"I7HIQ5",-2.26554838969822,3.32144604620378,0.000256900325058409,0.0170781627202718
"A0A0R4J033",-1.5270698075514,3.81424569467921,0.000258561825186418,0.0170936508297275
"Q812G0",-1.35320759693851,3.06769469426268,0.00026141311971336,0.0171871944532421
"ENSMUST00000202914.2",-1.67598746773675,1.00183021278548,0.000267034049033696,0.017406355565476
"ENSMUST00000201245.2",3.16335548788136,4.216589941433,0.000268391759694521,0.017406355565476
"P17156",-1.22983235256927,3.20387329426882,0.0002691104612747,0.017406355565476
"P01831",-2.72534733676223,2.3301288586064,0.000277155472109835,0.0178303353723994
"ENSMUST00000155340.2",-1.40386612666943,1.71765593836916,0.000281135887974964,0.0179896900294568
"Q3UYK3",-1.4551784846895,3.43439790273822,0.000287237873254696,0.0182823850604558
"Q544C5",-2.56946780835533,3.82425355307903,0.000291753277278345,0.0184715328884268
"Q8BMS9",-1.60397563317072,3.81119630794436,0.000302278031461851,0.0189984297006883
"ENSMUST00000154467.8",1.30044342703346,4.52654482712001,0.000303250883572744,0.0189984297006883
"P0C6B7",-1.54352687919678,4.38209100994111,0.000307312206789866,0.0191525930544142
"A2ASZ8",1.27053146906701,8.19757804808514,0.000314287306785035,0.0192986565072168
"Q8C3J5",-1.83939248829852,4.02721210559862,0.000314428123317412,0.0192986565072168
"Q99N10",-1.76625859459838,1.7186665205118,0.000315575262229573,0.0192986565072168
"Q8VEC3",1.89620984670894,5.83102354156846,0.000316107026192085,0.0192986565072168
"Q64343",-1.26338335577896,4.58964336539906,0.000324818995723117,0.0197298685422478
"P11590",1.94313500016537,2.88813623106627,0.000335765094559222,0.0202559479055825
"ENSMUST00000129148.2",1.57262772749848,0.484328340936212,0.000336865588601949,0.0202559479055825
"Q6QX36",-1.3437789912315,3.31031708399034,0.000339552317355155,0.0203154151473589
"Q9JI70",0.855254597968964,4.44598477302226,0.000341898381582017,0.0203540101194548
"ENSMUST00000225765.2",1.92353501202521,0.519435847116497,0.000344452590235521,0.0204045529443478
"Q69ZK0",-1.57664058928089,2.26750690172946,0.000347162107570967,0.0204091555929618
"Q9WVK0",-1.28038282386519,3.94685956286961,0.000347941479271621,0.0204091555929618
"Q80SY3",-2.27865996795233,4.2020938786613,0.000353721388684208,0.0206469762780255
"ENSMUST00000082388.1",0.802042431837509,11.0664624373628,0.000359363318944221,0.0207106308060969
"Q543R4",-1.7510691867774,1.29010939279563,0.000359804946962489,0.0207106308060969
"ENSMUST00000224546.2",-2.19064037218097,1.89403638825061,0.000360004279430733,0.0207106308060969
"P63141",-1.12284847656764,3.99807562401565,0.00036902483656996,0.0211279961454361
"Q9DBS1",-0.948612414534166,4.69209575980362,0.000376172012474066,0.0214346395298318
"Q8R239",-1.07318863326066,5.04164707050106,0.000378162817263756,0.0214459538927872
"P50543",-1.79528388187375,2.65924538417049,0.000380675141757453,0.0214865978597627
"Q52KR3",-1.47992753521545,2.22873803503082,0.000384387162983449,0.021594257240657
"P49710",-1.56217155989772,3.92393579120835,0.000388949617692144,0.0217484632023561
"Q99LE2",1.09075706569079,7.52344723011196,0.000407146046586842,0.0225060442914573
"O08692",-1.56404513370497,0.980236659852135,0.000407551183415845,0.0225060442914573
"Q2TBA6",-1.27252283257899,1.79346799342807,0.000408140699586014,0.0225060442914573
"Q99PV5",-1.68540993832485,1.28212633694255,0.000416993003063855,0.0228887076819362
"Q5M9J9",-2.54924462184254,1.74905362226257,0.000425868443966997,0.023269140641594
"ENSMUST00000134141.2",-2.17416327879631,0.232314194034726,0.000428958687566747,0.0233314529791986
"Q3TS87",1.44944748524932,5.00444229181314,0.000436605589204247,0.0236399207258734
"P0DP60",-1.43803801030677,2.03823368813855,0.000443328474810721,0.0238958041873202
"Q923Z0",1.63257506885844,1.62330357765941,0.00045581048975422,0.0244299745435947
"Q80TR1",-1.2715286619673,2.70188767939853,0.000457321936968512,0.0244299745435947
"Q6R891",-1.09035641831335,4.73493541246404,0.000467279961172445,0.0248509867350643
"O35188",-2.09121515330537,2.1927141329757,0.00046978846232762,0.0248738439832402
"ENSMUST00000134714.2",1.36046918182205,3.06621283206135,0.000479316208836553,0.0252665099336484
"Q80YW0",-1.61483706668428,4.07422773287414,0.000484093835215768,0.0253659803852826
"Q9Z127",-1.26783239350461,2.81629749423382,0.000485625371062747,0.0253659803852826
"Q8K0T0",-1.39610367126001,1.61044820378718,0.000487562718420108,0.0253659803852826
"P51885",-1.96465980759429,4.87912311552561,0.000509269678886008,0.0263481825916973
"Q5U7A4",-1.13218848274306,4.29553120063375,0.000512165488711275,0.0263481825916973
"Q99LL3",-1.92119891426634,1.70914374353083,0.000513634519136564,0.0263481825916973
"ENSMUST00000153865.2",2.96122255652331,1.51293831366677,0.000515249433934244,0.0263481825916973
"ENSMUST00000190624.2",1.56179067472988,0.715682262536169,0.000520340646773426,0.0264689131626572
"ENSMUST00000162437.2",-1.45417823226333,1.68691852608023,0.000522687489682013,0.0264689131626572
"Q60976",-1.36335796852069,1.8133366058683,0.000524246399761805,0.0264689131626572
"Q3U962",-2.06851817847901,7.33650070480538,0.000530664481528213,0.0266803831343134
"Q9JKF1",-1.1653060181851,6.01612229982839,0.000533591454065712,0.0267152943069051
"P51829",-1.44512506305445,4.1004189742056,0.000542976944411287,0.0270719254867728
"Q8CAB8",-1.01485612460225,3.47259446829752,0.000559886838317521,0.0276421714259655
"Q569X9",1.0313578465677,8.22567663032509,0.000561695838172463,0.0276421714259655
"O09118",-0.771620949720379,4.85081500552881,0.000561936201395007,0.0276421714259655
"A2ADM8",-2.60475222407165,1.40832930477218,0.000564736917212883,0.0276421714259655
"Q8K209",-1.45035308724652,2.84282934848239,0.000569835081995418,0.0276421714259655
"ENSMUST00000227899.2",1.80036547281655,1.5258589056515,0.000570754910004073,0.0276421714259655
"A0A0R4J2B2",-0.740455118939475,6.10573872534574,0.000571745586548584,0.0276421714259655
"ENSMUST00000152907.2",1.30649908049007,1.97267100327296,0.000573168359701734,0.0276421714259655
"Q8BG02",-2.62078002987949,0.647840918150192,0.00057571961126233,0.0276421714259655
"O88627",-1.51752463899545,2.1575313284464,0.000577514863487496,0.0276421714259655
"O08750",1.26524791005516,7.01911397247609,0.000584106295278451,0.0277391546891901
"ENSMUST00000144738.2",1.7350037326722,1.56838136296723,0.000584177417823491,0.0277391546891901
"ENSMUST00000235350.2",-1.44481052143292,4.89722016135187,0.000589068616365725,0.0277949000768851
"O35646",-1.51068878934197,2.0752263686325,0.000589997043249943,0.0277949000768851
"Q9R0P3",1.32117191931425,1.06858647087543,0.00060023825517841,0.0281645844582955
"O35182",-1.06988513842161,3.4942438898829,0.00060255169825536,0.0281645844582955
"Q3UQA2",-2.75371449139763,3.43610152584835,0.000605715567357036,0.0282023053657366
"A1Z198",-1.42486326515554,2.15455243321376,0.000614602004927989,0.0285051457014276
"Q99N08",-1.70965614397975,3.7133212839495,0.000624740749701409,0.0288635050614944
"Q9ESY9",-1.47766897945567,6.52561624710425,0.000639460794686715,0.029209086952267
"Q8K1I7",-1.17286364222675,4.7855993751972,0.000640598620706798,0.029209086952267
"Q91WG0",0.979423200723014,4.89150782306439,0.000641030652343396,0.029209086952267
"Q5RKT9",-1.88488242254519,1.45267489187279,0.000643520756652789,0.029209086952267
"Q9JJW0",0.809407934822215,7.26201548857562,0.000644425786010237,0.029209086952267
"Q4KML7",-1.27131485865228,4.3176054208686,0.000647513532789256,0.0292382903145519
"Q9JKK0",-1.12294275619332,2.98411191012042,0.000655427886833768,0.0294843988490709
"Q65Z95",1.25689199303991,6.54842040812262,0.000664412980484844,0.0296921024935341
"Q9Z0S5",-1.52158688872639,0.677775020272393,0.00066565732201073,0.0296921024935341
"Q9DCY0",1.55778849446381,7.04820372318485,0.000667489183583544,0.0296921024935341
"A0A5H1ZRK8",-3.30520552060245,8.91004986026266,0.000670510969750612,0.0297160528297623
"Q99MI6",-2.19987726815648,4.5975909898261,0.000687500822445755,0.0303565861305753
"O08755",2.54870567496497,4.77249811270224,0.000693488096082222,0.0305083770504407
"Q640N1",-1.21629507218977,3.34410928524306,0.000705436928755795,0.030852622400715
"Q9R1Q6",-1.03787432430734,6.59694134873732,0.000709781853105224,0.030852622400715
"O88410",-2.47852704815161,2.74633535623977,0.000712331555249007,0.030852622400715
"Q8C065",-1.66794534796843,2.0332332040677,0.000713350120089118,0.030852622400715
"E9QNR7",-1.00534843007911,3.9006700287161,0.000714815566463569,0.030852622400715
"Q9QXH4",-2.19792082138349,3.31623785846308,0.000719088036056837,0.030852622400715
"A0A140T8M2",-2.481459207142,1.39449489000565,0.000720651195857846,0.030852622400715
"ENSMUST00000181142.2",1.56531017756062,3.90846236900471,0.000722123532571522,0.030852622400715
"ENSMUST00000149522.2",1.33491248002285,2.39736752041586,0.000726416264067686,0.030852622400715
"ENSMUST00000198730.2",1.28571002643819,1.43490558523456,0.00072709673382932,0.030852622400715
"ENSMUST00000160586.6",-1.75215919753696,0.458580187231004,0.000734159294733073,0.03104222657518
"A0A0R4J136",1.15078832132898,6.4150951980749,0.000737201642208556,0.0310611086291112
"ENSMUST00000213295.3",1.38163668084855,1.00297655967114,0.000747163841309662,0.0312932078832811
"Q3UGP9",0.729399593894799,7.02155094394636,0.000747965099524903,0.0312932078832811
"Q8VBT6",-1.57916526804134,2.29153720262266,0.000750555796632264,0.0312932078832811
"ENSMUST00000176639.8",-1.44816667327861,1.26475580952746,0.000753341033901707,0.0313002736516244
"Q9CZ69",0.75121512440875,8.19521686497789,0.000763650698586359,0.0315122465860891
"ENSMUST00000172547.2",-1.88558375973242,0.66167192786998,0.000765982202302033,0.0315122465860891
"Q9D424",1.47630062259977,3.03529274168102,0.000768204667904431,0.0315122465860891
"Q80Y52",1.03275759383502,3.83299796008607,0.000771197347978733,0.0315122465860891
"Q8C253",-1.84739344140186,4.5255307560714,0.000773682945620307,0.0315122465860891
"ENSMUST00000137890.2",1.57522141203634,0.872878018970645,0.000774243731932993,0.0315122465860891
"Q9Z2U4",-1.61717492912958,4.18283069100778,0.000781191852431499,0.0316872600210011
"A0A140T8P6",-4.45145147412826,4.05812758514192,0.000791659299322447,0.0319988371022787
"ENSMUST00000154817.2",1.79120953778134,3.19953898482344,0.000794221512567005,0.0319988371022787
"A2AP88",-1.63790329683729,2.29929554378875,0.000810454765982653,0.032543294395129
"Q3TZH4",-4.35395263584643,4.67904970041055,0.000818506491545294,0.0326761686826454
"ENSMUST00000237370.2",-1.81994938877677,0.69630978302856,0.000819225355573595,0.0326761686826454
"P56654",-1.41795606300533,8.16408260796023,0.000826192443876583,0.0328445806758378
"Q61592",-1.06269400906233,7.49728049477449,0.000835103934115678,0.0330074229271054
"P21447",-1.42333582574652,2.50255590188711,0.000837749923254695,0.0330074229271054
"Q3UQV5",1.45239204074457,2.35199007103807,0.00084292318930526,0.0330074229271054
"P51682",-1.57756827944346,4.51176140966359,0.000843276856392744,0.0330074229271054
"ENSMUST00000145947.2",1.46505641390396,0.705865770070923,0.000844080847041137,0.0330074229271054
"O09126",-2.52438279716094,3.97449265251979,0.000852924373476642,0.0331251686997224
"Q14CH0",-1.49164711510813,2.79184814162149,0.000853811239110544,0.0331251686997224
"Q64151",-1.07741735010499,2.48222100762453,0.000856056465874211,0.0331251686997224
"Q6GTM0",-1.44908135933979,4.05805067222882,0.000858164992220786,0.0331251686997224
"ENSMUST00000186844.2",1.4966112697659,5.37824860932629,0.000864712034417537,0.0332586686316035
"Q91X77",-1.02415414959162,9.01591988017075,0.000868067480520699,0.0332586686316035
