"","logFC","logCPM","PValue","FDR"
"Q3UPR0",-3.18472048697716,1.50149787322388,2.45486172614651e-06,0.00074533378716156
"P42703",1.64667854408228,9.36591756063432,3.00582200337275e-06,0.000865683697499814
"Q9WV19",-2.91282571922924,1.30107386272193,3.01305206612739e-06,0.000865683697499814
"Q60991",1.73763391441896,8.9089959018362,3.07057810108878e-06,0.000865683697499814
"F6TUL9",-1.07885006532668,6.25479478434048,3.30408687315166e-06,0.000909853317790436
"ENSMUST00000161797.8",2.27401476765332,1.01553500359386,3.69346012883713e-06,0.000993960486035466
"Q8VC49",-1.99043325147239,4.75536731459325,4.19282868598084e-06,0.00110327298823776
"B5X0G2",3.33282610437306,4.29987249149388,4.68896891679999e-06,0.00118571109013791
"P28738",-2.18416182133801,0.85845173451231,4.89408633072275e-06,0.00118571109013791
"Q8R4V1",-1.54798110228535,3.20196597620634,4.95064139570222e-06,0.00118571109013791
"Q8VCN3",2.92800990380583,1.94088708870576,4.95147530573861e-06,0.00118571109013791
"ENSMUST00000152720.2",-4.83874550743002,3.32769322623508,5.00680301553041e-06,0.00118571109013791
"P06801",1.4906989205066,2.91383675986311,5.11433816748296e-06,0.0011874289851209
"ENSMUST00000246479.1",1.76112419600608,3.52698475415061,6.00732665709576e-06,0.00132916404996006
"P97807",0.977669264369261,7.29262506594659,6.03774701007942e-06,0.00132916404996006
"B5TVM2",-1.39220814805386,7.12601510555011,6.0615538128404e-06,0.00132916404996006
"Q80WM4",-1.25248804160336,5.14835678998286,6.52500816644256e-06,0.00140441426272333
"P07361",-4.23857007265861,8.59199023627099,6.64193891668834e-06,0.00140441426272333
"A0A0R4J0I1",1.43048296944449,13.7710614144547,7.22212654010087e-06,0.00150030176072516
"ENSMUST00000200783.2",2.13657326497349,0.706445373866884,7.43101184544759e-06,0.00151707950451629
"Q9WU19",1.46632274444618,8.44312543091218,7.89372081911426e-06,0.00155866086001321
"Q7TN08",-1.14130530790668,4.65850029441302,8.00686503090003e-06,0.00155866086001321
"ENSMUST00000223964.2",-2.55861850158831,0.740836681232835,8.03810248458763e-06,0.00155866086001321
"E9Q8T7",-3.00070940270244,1.95009940319725,8.16121723847809e-06,0.00155866086001321
"Q8R084",1.31312338190075,9.82510976140498,9.95888857581218e-06,0.00187179681946337
"F8VQI4",-1.71930151569351,2.49544605773771,1.11629145275667e-05,0.00206531360813933
"ENSMUST00000238539.2",-2.30387613238918,1.75218393392085,1.17815300651887e-05,0.00214623226926
"Q9JLL3",-1.29291661706404,3.42796977364009,1.35206146369327e-05,0.00242572118054424
"Q9JIB6",-1.3603554439766,3.99338099916647,1.40527780688082e-05,0.00246825359501181
"Q3UED7",0.92280485421421,7.80224610384429,1.41745836044931e-05,0.00246825359501181
"ENSMUST00000146928.2",2.6520687371739,2.31755244028277,1.43941195910881e-05,0.00247015608808804
"Q64519",-1.09653933364604,7.84461705386156,1.506970465263e-05,0.00254914818273989
"Q76M72",-3.31794381357656,2.97860220757922,1.60215274378103e-05,0.00267198459705791
"Q9CR58",1.55920721525576,5.35394206677033,1.64181037544986e-05,0.00270009397995858
"Q91VR7",-2.32339732695558,0.71175053559098,1.69534503385017e-05,0.00274994254052326
"ENSMUST00000182878.2",1.97712068580122,2.31502732589064,1.73729790967338e-05,0.00276207612702129
"ENSMUST00000121422.2",-1.54377555434759,2.41618007132515,1.74947816507556e-05,0.00276207612702129
"Q3UZ96",-1.1876522448494,3.51237559865263,1.78538951362857e-05,0.00278168384616789
"ENSMUST00000246096.1",1.24347308010034,3.10990803551999,1.87304157486026e-05,0.00288034873869096
"Q8K249",-1.82236681541427,4.28366967093525,2.13632434557393e-05,0.00324310468922319
"Q02105",-1.38703188651006,7.03444453194536,2.35007719213804e-05,0.00351763969866744
"Q8BM75",0.994850803137525,6.07747436869736,2.37658285527738e-05,0.00351763969866744
"ENSMUST00000244381.1",2.47431692356516,1.85186845302169,2.51533991712499e-05,0.00367705431588605
"E9QP49",-1.20416134554558,2.88803652283143,2.54900794087189e-05,0.0036808296375444
"A0A0R4J027",-4.36219610867491,4.17013386383301,2.80134244800399e-05,0.00399646938877292
"P84086",-1.42246461916465,2.37193194083342,2.83976792443485e-05,0.00400305857062299
"Q9ET80",1.60308269366212,1.3905610847568,2.99258105985247e-05,0.00416884145055449
"ENSMUST00000181227.2",-1.02261380947759,5.37095261454563,3.10766691737282e-05,0.00427882371728041
"Q8VHQ9",-1.7719407107871,2.0296220050502,3.39463907599605e-05,0.00455840067208773
"ENSMUST00000133710.8",1.4962366872445,1.56968066641585,3.41611972275428e-05,0.00455840067208773
"Q91YX0",-1.46958875608704,4.82805189225752,3.42621112926111e-05,0.00455840067208773
"Q9D6Y1",-1.90137070819574,3.3569809286775,3.69044899411058e-05,0.00485540072658482
"Q8C0L0",1.12171949104474,5.80484826360567,3.76878372361415e-05,0.00490397451333133
"D3Z3X4",1.6532748872834,1.47087113905635,4.06829261495063e-05,0.00523615791887287
"Q80Y52",1.15727402676935,5.51949644836707,4.17273572272909e-05,0.0053128348056812
"ENSMUST00000213592.2",1.81648109054397,0.754558728999548,4.54085520996144e-05,0.00572002835544185
"Q99P91",-3.05990046925993,2.52943717708887,4.68467006235459e-05,0.00583907139035166
"Q924S2",-2.52666760379647,0.552019258953487,4.84971182560683e-05,0.00598181642989692
"ENSMUST00000174583.8",1.54819668843266,1.30776259547582,5.02574044534565e-05,0.00613503016632349
"Q6PGH4",2.11080492519629,3.26918289739552,5.2428222848351e-05,0.00633472027293188
"ENSMUST00000246574.1",1.78911225336126,1.15905645271339,5.37839386812515e-05,0.00643288502954242
"P60824",-1.97407863729824,2.93121330131347,5.76642288626199e-05,0.00682802133962282
"ENSMUST00000227181.2",1.28537478792927,6.64082190558846,5.84604812051106e-05,0.00685376790049222
"ENSMUST00000239334.3",2.52252158564517,4.65976158883912,5.91992400992472e-05,0.00687233531387438
"Q6U7R4",-1.69813107306639,5.81174180269838,5.98816617717005e-05,0.00688406560231753
"Q8QZW3",-1.85582381978264,2.09818428616048,6.09775734099154e-05,0.00694264852641161
"A0A0R4J0H1",-3.03249690606191,2.78040671394305,6.1685603547718e-05,0.00694539901541652
"Q6ZQ93",0.943028856149733,5.24779826174591,6.21748412831814e-05,0.00694539901541652
"Q9D2V7",-1.41725012349787,3.06554480430335,6.7930276905756e-05,0.00751740569010334
"ENSMUST00000121788.2",-2.05441761472361,1.16506848647002,7.07499294441584e-05,0.00775694365322481
"ENSMUST00000151368.2",1.66688433668251,0.876837321235279,7.28808696072295e-05,0.00791726951393766
"Q8BI08",0.862241802300797,7.26313469853328,7.43259975302413e-05,0.00800085578868715
"ENSMUST00000224907.2",2.74189913708445,3.43714537396307,7.72593587840831e-05,0.00824169430056151
"P15392",-5.0988566571426,3.9760952569237,7.8358925523667e-05,0.00828435747433697
"Q05144",-2.08137178923718,4.74133947050231,7.98636814016376e-05,0.00836872434935213
"Q09324",-1.64418066050488,2.16901008983436,8.20763837299034e-05,0.00852514438373496
"P0DP60",-1.65938885185323,1.93844847649262,8.43440758888917e-05,0.0086845061095684
"Q61168",-1.71830437621082,5.3388439254305,8.76911073169613e-05,0.00895129656672534
"Q58FA4",1.63730699217804,2.88027941384766,8.99194418788876e-05,0.00910030864348639
"ENSMUST00000223520.2",1.32811321359931,3.41964786034803,9.37624121554443e-05,0.00940881968078488
"ENSMUST00000245954.1",1.85347633509666,0.63867578533296,9.52152801923243e-05,0.00947432044333876
"P19639",-1.49980959629187,8.16798511370553,0.00010320970120074,0.0100148343624272
"ENSMUST00000185046.2",1.05393400394556,4.57733046264162,0.000103423616102914,0.0100148343624272
"Q8VCH2",-1.06534117429866,5.04945370756949,0.000103874873386783,0.0100148343624272
"A0A0R4IZW5",1.3071723546259,5.89755086184931,0.000104470020438617,0.0100148343624272
"F6RYA6",1.99853848979918,0.90424575197705,0.000105467540708216,0.0100148343624272
"ENSMUST00000204484.3",-1.49939801804257,1.62953429233437,0.000106205516951336,0.0100148343624272
"Q63886",-0.885801600191019,8.72583270638405,0.000107086711074663,0.0100148343624272
"Q3U5L4",-1.58614489554806,3.16905574673,0.000107991693256552,0.0100148343624272
"ENSMUST00000168347.2",-1.16783536112064,3.31674846961626,0.000108911533192487,0.0100148343624272
"P48722",0.94027648030398,5.34413009391093,0.000109380794281527,0.0100148343624272
"Q6XVG2",-1.33651473920279,8.44891021980993,0.000109950888194877,0.0100148343624272
"O35719",-2.35851065194128,1.35051740937914,0.000111157212753066,0.0100474240931989
"A0A140T8M5",-2.5149218102886,1.96909729441701,0.00011388519438518,0.0102160195963251
"P14106",-1.31567779462001,7.72519661344353,0.000120333941434369,0.0107133398535666
"Q6PI17",-1.05026292755667,5.32471837511675,0.000122967940601468,0.0108661446616566
"A2AFM3",1.43772756609057,5.29481954377272,0.000128002468444549,0.0111766938743574
"O89017",-0.943651886724123,7.24604368392839,0.000128370101082054,0.0111766938743574
"Q5D096",-1.98217571457797,2.68476321790722,0.0001313056614731,0.0113488345803137
"Q8CEC4",0.816173850172654,7.72152945922928,0.000141136598682651,0.012110133804357
"Q64434",-2.13886685727423,2.13860741952134,0.000143032519305612,0.0121845184251637
"Q812G0",-1.36669089591361,3.06182080462893,0.000144663390945267,0.0122354229441636
"ENSMUST00000174821.2",-0.848050174484049,7.5643110438744,0.000148739839935126,0.0124909818771051
"ENSMUST00000117527.2",1.17636269236448,2.73356852017329,0.00015091094499524,0.0125840598569622
"Q497D3",-1.43453903006646,3.23163786578438,0.000152594367794529,0.0126354539094756
"W0UVF7",-1.52185886938145,2.97558339090797,0.00015585501243857,0.0128158277936466
"Q8CFG4",-1.4253884937292,2.12790799649827,0.000157996694548189,0.0128186856948912
"P16297",-2.13426993153264,4.54663097841542,0.000158054903424889,0.0128186856948912
"Q9JI70",0.90024691570822,4.44517892763024,0.000165790856543553,0.0133546226689266
"Q8CFX1",0.960165464816491,4.9213947842881,0.000167879886756149,0.0133975318528196
"A0A140T8P9",-8.06473334769672,6.37569798246864,0.000168586457737533,0.0133975318528196
"P50543",-1.76799657987876,3.67417496750449,0.000173837784599227,0.013722754716263
"Q8CB96",-1.08266128913032,5.2472869821807,0.000177288437961964,0.0138300800122628
"E9QKG8",-0.916828271341116,6.12880487021493,0.000177533330112655,0.0138300800122628
"ENSMUST00000079237.7",1.20141563619082,2.33611707243406,0.000182604856625864,0.0140456444084132
"Q69ZS0",-2.33988682524232,2.07858848874666,0.000183945263392918,0.0140456444084132
"Q9EPL2",-1.01629238697331,3.86253845735222,0.000183997983720706,0.0140456444084132
"Q0P635",-1.23075603898203,7.4149971239563,0.000185045226561309,0.0140456444084132
"Q99LG1",-0.953784305424426,4.86341282057568,0.000188374972174442,0.0142073123918316
"Q6KAU4",-1.353500907573,3.09106740581546,0.000190912196540633,0.0143075399951749
"P49710",-1.62731904334315,3.85501242210162,0.000195419946708804,0.0145071845679439
"Q8R1F1",-1.1123369550148,3.46194560188908,0.000196038883847322,0.0145071845679439
"Q9ES52",-1.18176089442141,4.65402981556474,0.00019725164390161,0.0145071845679439
"Q62035",-2.10501472556709,3.22994844582645,0.000200561405000818,0.0145426137016861
"P17156",-1.26692440370948,3.15588005734888,0.000201035190729445,0.0145426137016861
"P63141",-1.22464409814252,3.98626157719043,0.000201417840307112,0.0145426137016861
"ENSMUST00000124391.2",-1.5141149127804,5.07980940235411,0.000204222184492644,0.0146557265853175
"Q545I9",-3.4025545670375,1.50881330450398,0.000206418842800939,0.0147241296241321
"Q8VEC3",1.9442292962636,5.80952844100344,0.000213180439995655,0.0151153867663985
"A0A0R4J0U3",-1.37047817350587,4.98018577475773,0.000216780453565023,0.0152791508968062
"ENSMUST00000212519.2",-1.55769876515274,2.39316814687568,0.000221636364737546,0.0155289715672029
"Q8R0W5",2.47959229662363,0.959584936284018,0.000227810125420873,0.0158676452653444
"ENSMUST00000201245.2",3.19479207408509,4.2460709530356,0.000229602917979815,0.0158989950397602
"P01831",-2.81570610547529,2.23872085638317,0.000231440385361982,0.0159330558318095
"Q8BMS9",-1.61292870261115,3.78307816205159,0.000248115281387907,0.0169196642817642
"ENSMUST00000129148.2",1.5981361800268,0.546949261809535,0.00024890920788958,0.0169196642817642
"Q62392",1.61121606782237,6.36722202337326,0.000250058377612425,0.0169196642817642
"Q61093",-1.6740403434614,6.7898274168998,0.000263593903802736,0.0176886455095964
"ENSMUST00000082388.1",0.820647233331234,11.0918341068167,0.000264410966573648,0.0176886455095964
"Q544C5",-2.58852986679076,3.80490327905739,0.000266667078828247,0.0177393532607037
"ENSMUST00000223112.2",2.93129116019908,3.21661009272085,0.000271391689247702,0.0179527876669388
"A0A0R4J033",-1.53470505350172,3.76387792162466,0.000278404655846755,0.0181387274527507
"Q3UDP9",-2.32949752879148,1.30915548167199,0.000279168949618745,0.0181387274527507
"Q9WVK5",-1.19924331939397,3.30336126135699,0.000280276406127425,0.0181387274527507
"A2ADM8",-2.7486958357176,1.43234687494797,0.000280329965699973,0.0181387274527507
"Q8CED7",-0.935705304421017,4.68484995647274,0.000285076292897806,0.0181742231697369
"Q8C3J5",-1.83884673820468,4.02429345774996,0.000285232908893141,0.0181742231697369
"ENSMUST00000247098.1",1.1491215775551,3.39564912157422,0.000285483110342966,0.0181742231697369
"ENSMUST00000172146.2",0.914521135326019,6.16988686948457,0.000288496797535105,0.0182092233756959
"ENSMUST00000119713.2",0.737002131009863,5.43784307645832,0.000289108520786321,0.0182092233756959
"P35459",-2.00481631490111,2.71703917995524,0.000295845825457513,0.0185349757631873
"Q9R097",-1.85179363260116,0.734964755147938,0.000302880851439202,0.01887585348364
"Q8R239",-1.0541548938972,5.00665059397948,0.000309157470801253,0.0190889893620179
"ENSMUST00000076710.3",-1.55517036552967,2.05316515472739,0.000309525036526259,0.0190889893620179
"A2ASZ8",1.2715493490711,8.17900465840357,0.000313046122678794,0.0190939009296374
"ENSMUST00000139949.8",-2.2551021013602,0.91143820421413,0.000314174921714109,0.0190939009296374
"ENSMUST00000225765.2",1.91370110606696,0.504601010507472,0.000315786227238331,0.0190939009296374
"Q80SY3",-2.30295335281258,4.21475969414087,0.000316054774276576,0.0190939009296374
"Q9D6F9",-2.46666529622601,0.361294774121105,0.000318568713316884,0.0191480819004326
"Q5M9J9",-2.46104177850951,1.6483954674161,0.00032767195097411,0.0195443956449483
"Q80YW0",-1.6517636057294,4.0413244712687,0.000328463367396733,0.0195443956449483
"Q9CX60",-1.50115177372986,5.40590991719013,0.000335489348919145,0.019862646902758
"Q9R016",-1.23318008960616,3.3558512062614,0.000342113110410479,0.0201090795252187
"O35646",-1.50887243041117,2.03401399012531,0.000343048227691427,0.0201090795252187
"ENSMUST00000137890.2",1.66063182637809,0.897866425000108,0.000353645338433518,0.0206281500117797
"ENSMUST00000154467.8",1.30582548819616,4.54987435230051,0.000356811204690669,0.0206680951139359
"ENSMUST00000200934.2",-1.67400532304479,2.50901522710422,0.000358124954626641,0.0206680951139359
"ENSMUST00000202914.2",-1.59576681252929,0.977404100539345,0.000359566556327236,0.0206680951139359
"P40223",-1.24556557832098,2.84583260954775,0.000361450660230083,0.0206760254482339
"Q9DBS1",-0.921870001694691,4.63413583298521,0.000365016642956853,0.0207796253329428
"Q3UEN2",1.2115881972945,3.60681713631581,0.000368367560109299,0.0208156861718327
"ENSMUST00000119727.2",1.02132680574454,4.26443399486739,0.000370616246360205,0.0208156861718327
"Q923Z0",1.68998760625656,1.57932074594717,0.00037092389006475,0.0208156861718327
"Q640N1",-1.24017328855375,3.27986281750417,0.000375302873073053,0.0209620816983869
"A1Z198",-1.42332047989433,2.11352993010152,0.000377294688466536,0.0209743962729214
"P97952",-1.79793121851636,2.34260898027574,0.000386532142788912,0.0213875098259977
"ENSMUST00000162437.2",-1.46159262352396,1.70567543366642,0.000388390571598118,0.0213903849222945
"ENSMUST00000237370.2",-1.84755058725419,0.721892834921828,0.000394769844718831,0.0216410635709059
"Q64343",-1.26116605203775,4.57022094370898,0.000400425202550993,0.0217273543311819
"ENSMUST00000164673.2",-1.59987274182066,2.56276631419373,0.000400602584170646,0.0217273543311819
"Q6R891",-1.08308926775371,4.63596584897262,0.000401848711977775,0.0217273543311819
"Q6NZQ8",-1.77052620960468,2.71729703188254,0.000411461158147541,0.0221459616982956
"Q3UGP9",0.768626377546689,7.06511514566384,0.000420556826404125,0.0225330922237613
"ENSMUST00000155340.2",-1.36900726908674,1.75505038521551,0.000424835862065968,0.0226598263185726
"B9EHT4",-1.63585292502016,0.676133466827503,0.000436752502587391,0.02319097032797
"Q9JKK0",-1.16667030404386,2.99350147006514,0.000446794974248567,0.0236183004021307
"Q52KR3",-1.46832182718227,2.24502238647766,0.000451199786325194,0.0237451407550072
"Q3TS87",1.44031603782764,5.04774784187835,0.000467304819554945,0.0243719957701953
"P0C6B7",-1.51704488308322,4.38424789842929,0.000469372965526387,0.0243719957701953
"Q6QX36",-1.30713145417742,3.3091120850609,0.000471165013119236,0.0243719957701953
"Q9WVK0",-1.23521444894325,3.93009784016769,0.00047134423033314,0.0243719957701953
"Q2TBA6",-1.23809534699038,1.83323501777607,0.000485698292004967,0.0248840618219932
"Q99LL3",-1.95587051440434,1.69164204654441,0.00048802260915744,0.0248840618219932
"Q9JKF1",-1.15110826705572,6.00238198763585,0.000488565994233234,0.0248840618219932
"Q99LE2",1.0907343069271,7.47815851010469,0.00048965344181441,0.0248840618219932
"O08750",1.27244773313553,7.02352953754122,0.000500955318109502,0.0253496235971565
"Q60976",-1.36018389745765,1.73534349497645,0.000514670150738407,0.0259328053399722
"Q5U7A4",-1.10348594203526,4.30887167466469,0.000519034785897093,0.0260419105924046
"Q91WG0",0.905062895726051,4.41082598423168,0.000523825876155695,0.0261714016859054
"Q9Z127",-1.24831389885032,2.77854894173306,0.00053311681977924,0.0263737116057552
"A0A140T8M1",-2.35094967529135,1.43970431987647,0.000534170070560022,0.0263737116057552
"Q9JJW0",0.818775836787813,7.25344493849638,0.000534557113873934,0.0263737116057552
"ENSMUST00000149522.2",1.42717446430078,2.41094940139547,0.000540293948131064,0.0264434244557658
"ENSMUST00000230612.2",-1.86453497122315,2.04673963596963,0.000540436510285898,0.0264434244557658
"ENSMUST00000134714.2",1.34719320717287,3.07328590484838,0.000551379591091043,0.0268678425436586
"Q9R1Q6",-1.03828929971279,6.60475637498751,0.000573782092513868,0.0278448924485931
"ENSMUST00000198730.2",1.32617628382135,1.53883448393779,0.000576970761399612,0.0278853501458482
"Q3U962",-2.0558713352107,7.28800640630359,0.000583025795519754,0.0280634489623959
"O08692",-1.63144005487124,0.992408033492333,0.000586769560421226,0.0281293051212459
"Q99MI6",-2.23383885996985,4.61330585120757,0.000590094515645228,0.0281746337086901
"Q69ZK0",-1.49446431129998,2.22694218826839,0.000606756360458531,0.0288538235509617
"Q3U1Q3",-2.16966457284784,1.78829601696595,0.00061986288389975,0.0293359723301945
"O88627",-1.47317714029262,2.1173066030039,0.000621850270659473,0.0293359723301945
"Q71FD7",-1.18413418275939,2.90677482827115,0.000636709036038294,0.0298557019510686
"A0A5H1ZRK8",-3.3260203712198,8.87146293145916,0.000640265955682651,0.0298557019510686
"ENSMUST00000227899.2",1.8048840571851,1.51181380676846,0.000640431407446281,0.0298557019510686
"P97737",-1.3711451397462,4.23753219510687,0.000647367778601072,0.0300607132016286
"Q4KML7",-1.25415449842453,4.29394379485425,0.00065152980821721,0.0301357986683593
"P51829",-1.45248196707911,4.07405210866983,0.000655017051357036,0.0301792097475434
"O08755",2.53743424265761,4.67973216959918,0.000669335304941443,0.030252485321157
"Q99N08",-1.68033521022085,3.70709087317034,0.000670341299046474,0.030252485321157
"Q61592",-1.08015322122089,7.4243629247898,0.000672837613683266,0.030252485321157
"Q91Z50",-1.01265203018808,3.52208792836066,0.000672897606326818,0.030252485321157
"I7HIQ5",-2.26565109533539,3.17874780791944,0.00067611465050728,0.030252485321157
"G3X8X6",-1.02127296740169,3.89154892792087,0.000678497339817361,0.030252485321157
"Q9D424",1.48992650670074,3.05774584339091,0.000678922643557641,0.030252485321157
"Q9DCY0",1.56524531297629,7.07167562123973,0.000682115385643137,0.030252485321157
"Q3UYK3",-1.36140963089959,3.4519358647695,0.000682264352092577,0.030252485321157
"Q80Y84",0.747277974430957,5.09882564741976,0.000683453096925227,0.030252485321157
"ENSMUST00000152907.2",1.28090269744088,1.9630991956498,0.000684711263074917,0.030252485321157
"ENSMUST00000235350.2",-1.45596467074533,4.84441603727919,0.00069204222340543,0.0304627210681922
"P51885",-1.94728827883048,4.88520224352109,0.000695035517600701,0.0304811687552218
"P47877",-0.921836680003822,6.75962835646223,0.000707421612465153,0.0308070121000483
"ENSMUST00000232377.2",1.15867138811703,3.22604948373873,0.000707668887020786,0.0308070121000483
"A0A140T8M2",-2.08859378521201,1.0144858118681,0.000712958795740203,0.0309236084262262
"Q9ESY9",-1.49353401961445,6.51624302395006,0.000718187187534218,0.0310366952101922
"E9QNR7",-1.00974101798847,3.87058172133904,0.000724816996683313,0.0311626701490574
"P21447",-1.40136629869236,2.55931921939477,0.000726365759744942,0.0311626701490574
"A2A6T1",-1.07642052447274,2.68691366219376,0.000731907944041369,0.031287082907559
"Q8K1I7",-1.18728421579252,4.79545490049671,0.000734930684656697,0.0313032886223739
"P52480",-1.72424365115319,4.48370212639266,0.000741119837797294,0.0314537634385583
"P27784",-1.98530277192314,1.91910244457006,0.000749007208564202,0.0315832593493732
"Q9QXH4",-2.15698990100394,3.26628203376535,0.000749881871371496,0.0315832593493732
"Q8C253",-1.88295051199457,4.50801855745205,0.00075599472872693,0.0315832593493732
"Q65Z95",1.26406910104564,6.53054915894905,0.000759296246463851,0.0315832593493732
"Q3MI99",-1.01404751643117,2.95150265788475,0.000760488581876773,0.0315832593493732
"Q9Z0I7",-2.23040001873402,2.55954312744627,0.000762576190143742,0.0315832593493732
"A0A0R4J2B2",-0.707275097778749,6.09802015418122,0.000764969237149506,0.0315832593493732
"Q3TZH4",-4.50808441689363,4.65106551139033,0.000765509284120439,0.0315832593493732
"Q6GTM0",-1.38528263646472,4.03510860536509,0.000774050426399676,0.0318247607604117
"A0A140T8P6",-4.69646271535466,4.14585047610959,0.000792235693072024,0.0323916594517815
"P13609",-1.72304588428551,4.55781783280289,0.000794268030403896,0.0323916594517815
"Q8R1Q3",-1.3856439262623,1.16012265728314,0.000796045342493744,0.0323916594517815
"P11680",-1.04768820870628,5.90116330752944,0.00081795732575034,0.0331692900486636
"O88410",-2.4731996306167,2.69690200523935,0.00082152782753274,0.0331923242959159
"Q3UM65",-1.89172011269967,1.3433642931715,0.000826936899547078,0.0331923242959159
"Q3TA56",-1.96842120322603,3.35743830242104,0.000827357239861805,0.0331923242959159
"Q569X9",1.03127167453574,8.34590421987854,0.000831318119370606,0.0331923242959159
"Q62192",-1.44885086964278,3.55158561291587,0.000833416913304143,0.0331923242959159
"ENSMUST00000224546.2",-2.1328572118997,1.89441971205106,0.000835344366200737,0.0331923242959159
"ENSMUST00000181142.2",1.57435543156235,3.92067106554779,0.0008542137753569,0.0338077023389919
"Q9Z2U4",-1.64080714499219,4.18772638494205,0.000856541736483199,0.0338077023389919
"Q61016",-1.52261629261432,0.979465008692299,0.000861009990616189,0.0338711604614162
"Q9CZ69",0.744952458433383,8.17863189802573,0.000901051519940986,0.0351696863381175
"P41245",-1.50312322988044,1.45683378237462,0.000902430102443722,0.0351696863381175
"P51682",-1.57309763490987,4.51084146527147,0.000902929199120659,0.0351696863381175
"Q99J72",-1.65143004377863,1.80014704637305,0.000906760553954217,0.0352031203913832
"Q3UQA2",-2.65412314134206,3.40568168085968,0.000912009656538183,0.0352911971995706
"Q64151",-1.10401995810582,2.42530899733061,0.000918389212726841,0.0354223018498323
"ENSMUST00000180877.2",0.970227710172075,3.21733756589398,0.000934773441733923,0.0359371828687383
"Q5RKT9",-1.91208512266117,1.38769300248471,0.000942972975245659,0.0361350906145109
"Q91Y57",-1.17508020844774,3.66031235311042,0.000950960441714477,0.0362572237360302
"Q61098",-2.35575840597745,1.88681332563089,0.000954331640159314,0.0362572237360302
"ENSMUST00000212384.3",-1.67752615048982,2.8446112672521,0.000955346153672953,0.0362572237360302
