"","logFC","logCPM","PValue","FDR"
"P81067",-0.985790766189441,2.66018920637273,0.000985428632204028,0.215575082903438
"P06880",-8.2049024785891,8.70557621386114,0.00098970364662229,0.215575082903438
"Q9Z103",-1.45319288982899,0.954754714361247,0.000997215243999907,0.215575082903438
"G3XA00",-1.75984407482351,0.937042359087453,0.00103357202212711,0.216350775339116
"Q3UHH2",-1.14633497036669,2.42539118574483,0.00103913390667506,0.216350775339116
"ENSMUST00000244716.1",1.44661864080466,0.583836537309252,0.00105000129679795,0.216350775339116
"ENSMUST00000202489.2",1.76985800171541,0.416296448746378,0.00105673424094326,0.216350775339116
"O35457",-1.25155834587393,0.747980001609334,0.00105870973384556,0.216350775339116
"Q9CQW9",-1.00337617711486,4.47032535906684,0.00106666442999978,0.216350775339116
"ENSMUST00000198239.2",-1.14389369670196,1.3373351616886,0.00107377872403647,0.216350775339116
"F7BWM9",-0.888646368158119,3.89908213837822,0.00113269442709578,0.22602699466845
"ENSMUST00000173975.2",-1.63622792701265,0.822320951810797,0.00115561787060297,0.228405120653557
"G3X9K7",-1.550079014745,1.4025897910039,0.00117730279959872,0.230495896227097
"D3YYE1",1.19177824968755,0.726980491942189,0.00120829831812446,0.231819992928471
"ENSMUST00000156773.2",0.818650446355186,2.72901701401856,0.00121185269932242,0.231819992928471
"Q8BQ30",-0.774021189296478,3.29242920387229,0.00121757718061019,0.231819992928471
"ENSMUST00000230694.2",1.10115273032282,0.878042315508097,0.00124370875818456,0.234642616896402
"ENSMUST00000247001.1",-0.79957375823636,3.1792513797912,0.00129002125167385,0.241187486810697
"Q3TB82",-0.808785927266894,3.9292750419791,0.00132035855258249,0.244655366444146
"E9QKR1",-1.48368066011321,0.69368990357841,0.001376514030844,0.249896401794243
"A0A1D5RLK9",-1.40287208198321,0.591139045690259,0.0013824807774899,0.249896401794243
"ENSMUST00000238260.3",-0.929093674300123,2.01713592466876,0.00138476780255086,0.249896401794243
"Q9Z2U4",-0.94871404121056,2.62484919987696,0.00139928820099595,0.250339896855767
"C3VPR6",-1.57958878840686,0.902580759549879,0.00144837534042737,0.256907123417857
"ENSMUST00000144016.8",-0.782776373629526,4.74382851895622,0.00146253913242962,0.257220971316203
"ENSMUST00000243469.1",1.23085338356095,0.702346342441581,0.00151367396858383,0.262911735020583
"ENSMUST00000136170.4",-1.63333719234858,0.139093434319547,0.00152666732408814,0.262911735020583
"ENSMUST00000139233.2",-1.29512335774239,0.716199152590371,0.00153290222799068,0.262911735020583
"ENSMUST00000236513.2",-1.41490644817268,0.4559811909383,0.00163536108092802,0.278185643545076
"ENSMUST00000221571.2",-1.46827390034178,0.717033709769768,0.00171927421276343,0.290082095426663
"P79568",-1.76919718424385,0.813124235567336,0.00174597503491114,0.292211450802508
"Q91ZK4",-1.2427557086077,0.859977080932749,0.0017780943558555,0.292986967495997
"A2A7H5",1.576194796564,0.680350819977114,0.00178269609526611,0.292986967495997
"Q8VC03",-1.23218481051276,0.797608212886468,0.00179296221616112,0.292986967495997
"A0A2I3BQZ8",-1.38025626158492,0.56399458447951,0.00184238488422323,0.298711042986599
"Q8VD53",-1.16694714562865,5.0502651571897,0.00193250660972728,0.310893873423801
"A0A0R4J001",-0.994060007375424,3.94608881101228,0.00195295217049699,0.311576935092871
"P11928",-1.3065415441457,1.19743453438917,0.00196677967027254,0.311576935092871
"ENSMUST00000184540.2",-1.46550382649568,0.863076856552468,0.00219104457509726,0.34447536414389
"G5E898",-0.957918659853375,2.76353375178485,0.00223114759566827,0.345037323656206
"Q3U5H0",-0.984117669966226,3.82199442310166,0.0022592417178916,0.345037323656206
"P05063",-0.69349746587642,6.34325295451322,0.00226490319201348,0.345037323656206
"A0A0B4J1G0",-1.43109412120071,1.27426239817735,0.0022661498084925,0.345037323656206
"Q4FJP7",-0.90609918023505,1.78119938269317,0.00229202603599543,0.345037323656206
"ENSMUST00000180906.2",1.00451870444652,1.49935429941602,0.00229437433935125,0.345037323656206
"Q9D856",-1.33820485068104,0.426503709747191,0.00239748815595506,0.35795015611896
"ENSMUST00000203443.2",-0.715805103722515,5.1981508624245,0.00244477910335771,0.362403576657018
"Q6GQT1",-1.48022677145637,4.74842237388106,0.00247404085734306,0.362904047464094
"ENSMUST00000194646.2",-1.03165901060365,2.47452190190783,0.00248312893267968,0.362904047464094
"F6SS74",-0.888665501119677,1.52483071920422,0.00250984302957422,0.363161848722189
"Q3TZM2",-1.5799026535032,3.76585094615078,0.00251989139960465,0.363161848722189
"ENSMUST00000148262.2",-1.00980288075979,2.06817844312424,0.00253855603313555,0.363328643832152
"ENSMUST00000187855.2",-1.54918379049338,1.12787787817093,0.00265035763004475,0.373140273284097
"ENSMUST00000191623.2",1.38259430043201,0.618995337617729,0.0026512926466515,0.373140273284097
"Q6P1C6",-0.94010216625935,1.14570270773486,0.00267520879508356,0.373140273284097
"ENSMUST00000202276.2",-0.959271502058295,1.12836331585835,0.00267902957255965,0.373140273284097
"O35936",-0.933317449160972,2.712824217359,0.00273776351400012,0.378718835664767
"O35608",-1.07842064009901,1.78946829391845,0.00276266600019075,0.378718835664767
"ENSMUST00020182333.1",-0.85771032132216,1.60720581792596,0.00277382850773597,0.378718835664767
"ENSMUST00000194343.2",0.865925882247974,1.58680720507113,0.00284288546538288,0.385610471000594
"Q31093",-0.776008630949339,3.58836878005983,0.00290246202726482,0.391135028907966
"ENSMUST00000247454.1",0.8179381046974,2.47182173860362,0.0029309003414665,0.392419192170673
"ENSMUST00000144993.2",0.87211865275381,1.68977275993948,0.00299558264888679,0.398508504566331
"A0A0J9YTV7",0.838872735196086,1.95241438440311,0.00302782917375445,0.400232731483606
"ENSMUST00000142631.2",-0.983081468387943,0.89073790063224,0.00323140749003628,0.419346125576714
"Q6DVA0",-0.899248297238909,2.07607429371122,0.00325576858884155,0.419346125576714
"Q921I1",-0.835998694084009,5.37779480005413,0.00326006384679167,0.419346125576714
"ENSMUST00000174861.2",-1.35490601523222,0.758050858977599,0.00326681038635392,0.419346125576714
"ENSMUST00000131046.2",-1.06504782234268,0.838691126925955,0.00328679084327287,0.419346125576714
"Q08642",-0.700280472344904,6.18653475979712,0.00329366445665708,0.419346125576714
"A0A1Y7VJM1",1.03282266458919,1.43615492924022,0.00333934481181795,0.422569651705232
"Q61233",-0.832047434415143,4.73918332561461,0.00346410959383809,0.432530065633604
"ENSMUST00000141213.2",1.28125720934287,0.672568423046401,0.0034709687739344,0.432530065633604
"Q8C7U7",-0.64770834987985,5.91102158771706,0.0034805821308154,0.432530065633604
"ENSMUST00000205717.2",1.0745498675108,1.55285089447676,0.00352623603388944,0.43443447353107
"Q9Z1S0",-0.751497702089214,3.42920969091423,0.00353777410623769,0.43443447353107
"A0A0R4J075",-1.01444825382568,2.76587403113666,0.00356210083257537,0.434848697520216
"B2RQX9",-3.05903870381825,3.08106193073476,0.0036311740373986,0.440688624550486
"Q0VBL6",-0.95059571825595,4.81266054783344,0.003712302492281,0.447915195478533
"Q6IQX7",-1.02163247544836,1.24003241608829,0.00384718157360376,0.461506122526005
"Q9Z121",-2.07184492360489,1.21054742524769,0.00388327446746131,0.463158592087498
"Q8BGR1",1.45570219050015,1.19608384240944,0.00401748191983085,0.476427441612856
"Q8VIG6",1.01633700497694,1.15782262546639,0.0040753319589805,0.480541841731377
"E9PUB6",-1.11849896519801,1.18398655039779,0.00418095741911123,0.487729456178756
"Q8C353",-1.16841390819588,3.34714731795276,0.00418329124463059,0.487729456178756
"O70299",-1.33452563457425,3.67477411725546,0.00431692232517689,0.49829338511534
"Q9QZU3",-1.06402382969137,1.31865778653643,0.00435861567580797,0.49829338511534
"D3Z5I1",-1.01713771066068,3.58509056990223,0.00436259787992792,0.49829338511534
"ENSMUST00000208021.2",-1.35958517651627,0.359013521882215,0.0043699415068179,0.49829338511534
"Q8K0H7",-1.1480544419663,0.83861850414869,0.00440954221211124,0.500040260094014
"P01887",-0.733929703532364,8.26549643376438,0.00445459368398475,0.500040260094014
"ENSMUST00000247175.1",0.970664716353421,0.807600603915286,0.00446247113607302,0.500040260094014
"ENSMUST00000196612.2",-1.30380320918399,2.5275888276608,0.00448164064845981,0.500040260094014
"Q8BG20",0.905970721143983,1.47949025736236,0.00454709273495184,0.504630029563933
"Q3U0G5",-0.869039349793604,2.03928352784464,0.00458341832923997,0.505955747801687
"Q00993",-0.734369010753445,2.35524445211015,0.00467402937315967,0.511294931755924
"E9Q5R6",-0.870580630397388,3.05636334148177,0.0047148582564849,0.511294931755924
"Q91XL1",-2.04401116895437,2.30620096402994,0.00471930715646526,0.511294931755924
"ENSMUST00000139580.3",0.892377390221892,1.22620125620841,0.00474665564005213,0.511294931755924
"Q8CAC8",0.835476370111708,2.68094986343903,0.00478921358621895,0.511294931755924
"Q8CB96",-0.752045982786051,5.27107537546643,0.00480367883561209,0.511294931755924
"F6RDR0",1.0650598199013,0.900144449390591,0.00480424573278105,0.511294931755924
"ENSMUST00000180770.3",-1.16742175806543,0.960635342818536,0.00489236390931326,0.518016470459072
"ENSMUST00000226113.2",0.909936683140494,1.17136580316426,0.00500358640688573,0.527103698995429
"ENSMUST00000151613.2",-1.21848807011505,0.835404386934,0.00508450410660446,0.532922796587688
"Q00322",-0.651468766602715,3.73091736495509,0.00519035348652685,0.540900725447089
"Q91Z40",-0.975161680463759,4.87388616085646,0.00521274731795007,0.540900725447089
"Q3TMW1",-0.863354508225374,1.68809832892651,0.00546301941970019,0.562151793040273
"ENSMUST00000181489.3",0.898700904760931,2.80968590690675,0.00547172274823569,0.562151793040273
"ENSMUST00000160960.2",-0.808950995686444,1.5749603014158,0.00562956322599966,0.575518845463896
"Q99LB4",-1.1937928985722,0.589749623194359,0.00575712817635258,0.581855983733792
"Q3U479",-0.831536242758108,3.00932985089725,0.00577081556020511,0.581855983733792
"Q91YX0",-0.750341996228402,2.50751018462388,0.00578615121559221,0.581855983733792
"D3Z1M4",-0.651871166619666,4.93577576735993,0.00580370012204958,0.581855983733792
"Q3V0U9",-0.720626847446388,2.68208298168636,0.0058519313723007,0.583870825814214
"ENSMUST00000192685.2",1.21285146637705,1.45047208067412,0.00588574692759733,0.584434956882427
"ENSMUST00000201177.2",1.16955891165736,0.970344033906836,0.00600659215705923,0.59359431921643
"Q8BQS5",-0.726413278119845,6.95685364302714,0.00605203070582359,0.595250204919227
"Q6J756",-2.12275382174772,2.63443813173948,0.00611377844489785,0.598487000315874
"Q99MQ3",-0.720263341262909,3.48744298539287,0.0061971828575486,0.603803454660592
"ENSMUST00000057889.8",-1.08476292768082,0.643479239893649,0.00641930680876509,0.621923852365901
"ENSMUST00000137427.8",0.889188864285274,1.04180259752048,0.00644309874517751,0.621923852365901
"ENSMUST00000186500.2",-1.05075026316896,1.08669149946865,0.00647621605442756,0.622226443414515
"ENSMUST00000196922.2",-0.854009477363039,1.09475391790662,0.00652840037927772,0.623383618983176
"D3YV17",-1.42331091555698,0.485959670482789,0.00655958310263773,0.623383618983176
"ENSMUST00000189929.2",1.08859050669903,1.5285852518661,0.00661340179461597,0.623383618983176
"Q544V4",-1.31209039341703,0.614036716734587,0.00661817151760329,0.623383618983176
"ENSMUST00000199616.2",-0.700187917653468,4.10844861068057,0.00663845129838009,0.623383618983176
"E9PYK8",-0.691845745742203,4.66286437251916,0.00667318295685848,0.623822368935514
"Q3URE8",0.877059421842634,2.2767822097004,0.00671340916656727,0.624768522124531
"Q3UUY6",-1.13904664335247,1.38838684019046,0.00676589098284446,0.626627581857356
"ENSMUST00020182595.1",-0.901958817889181,1.82181769381848,0.00679377467922253,0.626627581857356
"Q60765",-0.980831171687224,1.39275001738627,0.00684429412476926,0.627139641514571
"Q9EPW2",-0.650141271983475,4.70245931308949,0.00685976478696129,0.627139641514571
"ENSMUST00000201661.3",1.21102844404536,0.9952451684777,0.00689814351441278,0.627882334888634
"ENSMUST00000241584.1",0.940364775305808,0.781075731932456,0.00699580331910415,0.633990857123879
"Q02105",-0.626238330321495,6.36002453733249,0.00721740608164939,0.643595621232178
"Q9JIM3",0.991975567089073,0.983243848146808,0.0072232491017053,0.643595621232178
"ENSMUST00000145090.8",0.989312075404679,0.613683724993299,0.00731593212249408,0.643595621232178
"Q9R216",-0.73295283431282,3.60475902745753,0.00736924012799092,0.643595621232178
"ENSMUST00000198269.2",-0.979066604981376,1.63685203035538,0.00737411899956986,0.643595621232178
"Q03963",-0.639883862314237,4.34373059571248,0.00737921399411262,0.643595621232178
"Q8VHL0",-0.725476241319965,5.2988247782944,0.00738052763583321,0.643595621232178
"O08528",-0.922569186267855,2.33535191929293,0.00738354817765903,0.643595621232178
"Q99PV5",-0.640952571252963,6.58107102499769,0.00739928697600263,0.643595621232178
"ENSMUST00000124672.8",0.737456253681634,2.38005775610957,0.0074338166329416,0.643595621232178
"D3Z0V7",-1.23875744383706,1.42137357053041,0.0074617919817727,0.643595621232178
"O08692",-1.9076917009528,0.614099108796163,0.0074739336345085,0.643595621232178
"Q8BY78",-0.7204222444894,2.76161488255123,0.00759955527971415,0.650661449715872
"ENSMUST00000231355.3",0.834766125843985,3.22338824529661,0.00762865870897249,0.650661449715872
"Q6V5K9",-1.01515641625264,0.668462409396217,0.00765004547442167,0.650661449715872
"E9QKK4",-1.19341796746656,1.36181787722616,0.0077240706811332,0.654276076920642
"ENSMUST00000199206.2",-0.937919528456948,0.945441676765957,0.00790890644344501,0.667209493580546
"Q8C3J5",-0.88446015714889,2.81066214628882,0.00796516939540714,0.66923546746107
"P01193",-2.15530713271137,3.7383062429708,0.00805105760414725,0.671499867907208
"ENSMUST00000211441.2",0.842488209352756,1.15970629114451,0.00805683357147857,0.671499867907208
"O54824",-1.14867451464503,3.22742097870901,0.00813671725821623,0.675155249999561
"Q9ER71",-0.857853481678896,2.60493738232687,0.00817326308717487,0.675155249999561
"D3Z0Z2",-1.11375307146553,0.659413179944452,0.00819829051220978,0.675155249999561
"ENSMUST00000206973.2",1.02499391520253,1.04858807179466,0.00825221486130173,0.675554444154399
"A0A087WSG8",-1.07381339546482,1.47159844303524,0.00826824212476353,0.675554444154399
"Q543G3",-0.676158340891411,5.02385982044496,0.00834721704024283,0.67933253033788
"A2AHJ7",-0.734129269360602,2.66311843284775,0.00848286290800561,0.686056981623613
"A0A0U1RQ46",0.739542200604403,4.9444576155238,0.00851123716007374,0.686056981623613
"P61082",-0.660213258836994,2.81881186435527,0.00855139763406363,0.686056981623613
"Q8C0E3",-1.1290542732014,0.77541707409904,0.00856207575967406,0.686056981623613
"Q8C142",-0.618672897327177,3.66599687356505,0.00863562531917443,0.68764149821369
"ENSMUST00000176714.3",-1.01929113249418,0.615909738974472,0.00864811983972308,0.68764149821369
"ENSMUST00000131383.2",0.84333918728575,1.33084753779865,0.0087936170290174,0.693518304697769
"ENSMUST00000188271.3",1.08233711306701,0.55255209234684,0.00880309376071871,0.693518304697769
"ENSMUST00000221006.2",0.745903643661817,1.70588578910954,0.00883986738863998,0.693518304697769
"Q61115",-1.15696543791565,1.57202762294097,0.00886886469334531,0.693518304697769
"Q0VG15",1.03384274445254,0.87763008684195,0.00888911815398288,0.693518304697769
"ENSMUST00000245354.1",1.04363084517328,1.44351754318864,0.00897512689186706,0.697574623672286
"Q99LS0",0.63379538725744,4.04573467847411,0.0090083361029332,0.697574623672286
"Q9CQF8",0.679995379419256,4.57564612130152,0.00928218974001056,0.716108861243268
"ENSMUST00000195780.3",-0.906650472278171,1.39491999100606,0.00941012258741859,0.723289903913696
"P26955",-0.956974033539498,1.85457259112567,0.00947434130722228,0.725538764386657
"P07141",-0.752618087615354,5.19596352953073,0.00976178566531489,0.744802712912794
"ENSMUST00000145661.8",-0.73508173664161,2.74620270280501,0.0100043709775108,0.751536183052472
"Q9WUU7",-0.598992395836146,6.66246800734324,0.0100298559604031,0.751536183052472
"ENSMUST00000147634.9",0.911468253023142,1.41834695628149,0.0100871070913352,0.751536183052472
"A0A0N4SUS3",0.829749676115238,1.07909564432141,0.0101011317929436,0.751536183052472
"ENSMUST00000245908.1",-0.939424369769569,1.15280938246959,0.0101103172714941,0.751536183052472
"Q80UW5",-0.829104309312698,4.58395503463078,0.0101177740904189,0.751536183052472
"Q3UR85",-0.865154981544552,5.01415195866625,0.010176044677261,0.751536183052472
"G3UZP7",-0.956951515119964,0.679615071177647,0.0101834235805169,0.751536183052472
"ENSMUST00000148478.2",0.868446574181351,2.02596247940109,0.010192295272581,0.751536183052472
"ENSMUST00000148348.8",1.18515779737024,0.295156056058371,0.0102362465125461,0.751536183052472
"Q8C4F9",-0.851676062868101,1.09968662409149,0.0102810492700891,0.751536183052472
"Q3UY39",0.618933445217296,4.69560602467827,0.010300269327569,0.751536183052472
"Q64389",-0.814215069048224,2.29951314074617,0.0103208120353662,0.751536183052472
"A0A3Q4EGS5",0.758632235431186,1.80005409865135,0.0105813635956155,0.759336137339045
"ENSMUST00000202857.4",1.08879004400039,1.13704890934686,0.0105927357483371,0.759336137339045
"H3BJF5",0.956909604443305,0.591375851185711,0.0106161802776456,0.759336137339045
"Q61790",-1.05819903722757,3.3967269635179,0.0106264625123805,0.759336137339045
"ENSMUST00000196305.2",-0.946882682580979,1.01637046483027,0.0106340836484454,0.759336137339045
"E9Q3X0",-0.914356219687026,4.32474856783007,0.010656279494932,0.759336137339045
"ENSMUST00000162186.2",-1.27616900574238,2.18793798947628,0.0106840530093481,0.759336137339045
"Q80T23",0.742021750638124,3.17435776187302,0.0108102779783553,0.762656914410896
"P21237",1.0540908352203,0.480287905130835,0.0108126276212504,0.762656914410896
"O70584",-0.963453007281267,1.29083331150193,0.0108675970043391,0.762656914410896
"ENSMUST00000162533.8",0.784604295322575,1.31848233961882,0.0108777741370224,0.762656914410896
"ENSMUST00000241274.1",-1.1231660866732,0.348784847127147,0.0109617832056753,0.765959215041682
"ENSMUST00000215257.2",-0.853550070687603,1.61487463889473,0.0111876402363739,0.771333421264734
"P70186",0.895823110420115,3.50700594226604,0.011196412867686,0.771333421264734
"ENSMUST00000236682.2",-0.999320243868252,1.42030244148397,0.0112332230612583,0.771333421264734
"Q924S2",-0.757291445277531,1.59415424134221,0.011236423837142,0.771333421264734
"H7BXC3",0.713662274559682,1.70895549198977,0.0112424756924873,0.771333421264734
"ENSMUST00000225239.2",0.911240264475508,1.47620547222998,0.0112616983878579,0.771333421264734
"Q8VD75",-0.773394381670788,2.38544647566889,0.0113962429708676,0.777736586103471
"ENSMUST00000228163.2",-1.09090772348099,0.585948604338612,0.0114962416453617,0.777736586103471
"ENSMUST00000154054.8",1.05604308582908,0.891884753503351,0.0115210856582859,0.777736586103471
"B9EJR8",-0.763593453581799,1.31536824602228,0.0115621693196764,0.777736586103471
"ENSMUST00000230927.2",0.802216121779686,2.07307643813292,0.0115776296900332,0.777736586103471
"ENSMUST00000123419.2",0.896139294997,1.62958966565409,0.0115800416858272,0.777736586103471
"Q5DTJ9",-0.861872197141278,1.90891889843776,0.0117408987068903,0.784942748921281
"A2CGA5",-1.04420364519916,0.791858196277566,0.0117629834199643,0.784942748921281
"B2RVL9",-0.720883055558394,3.09190392538955,0.0119124716121588,0.790530069809344
"P15533",-0.680869559041805,3.6792281503225,0.0119336866204658,0.790530069809344
"ENSMUST00000222530.2",1.14367487899615,0.704243410162877,0.0119609907926629,0.790530069809344
"Q6QNU9",-1.39039698721868,0.86101151399802,0.0120705541199244,0.794801775064043
